,model,dataset,question_id,answer_index
568,Qwen2-VL-2B-Instruct,crass,22,0
569,Qwen2-VL-2B-Instruct,crass,23,1
570,Qwen2-VL-2B-Instruct,crass,24,1
571,Qwen2-VL-2B-Instruct,crass,25,2
572,Qwen2-VL-2B-Instruct,crass,26,0
573,Qwen2-VL-2B-Instruct,crass,27,0
574,Qwen2-VL-2B-Instruct,crass,28,0
575,Qwen2-VL-2B-Instruct,crass,29,0
576,Qwen2-VL-2B-Instruct,crass,30,3
577,Qwen2-VL-2B-Instruct,crass,31,1
578,Qwen2-VL-2B-Instruct,crass,32,0
579,Qwen2-VL-2B-Instruct,crass,33,3
580,Qwen2-VL-2B-Instruct,crass,34,0
581,Qwen2-VL-2B-Instruct,crass,35,0
582,Qwen2-VL-2B-Instruct,crass,36,0
583,Qwen2-VL-2B-Instruct,crass,37,3
584,Qwen2-VL-2B-Instruct,crass,38,0
585,Qwen2-VL-2B-Instruct,crass,39,0
586,Qwen2-VL-2B-Instruct,crass,40,3
587,Qwen2-VL-2B-Instruct,crass,41,0
588,Qwen2-VL-2B-Instruct,crass,42,0
589,Qwen2-VL-2B-Instruct,crass,43,3
590,Qwen2-VL-2B-Instruct,crass,44,0
591,Qwen2-VL-2B-Instruct,crass,45,0
592,Qwen2-VL-2B-Instruct,crass,46,0
593,Qwen2-VL-2B-Instruct,crass,47,0
594,Qwen2-VL-2B-Instruct,crass,48,1
595,Qwen2-VL-2B-Instruct,crass,49,2
596,Qwen2-VL-2B-Instruct,crass,50,0
597,Qwen2-VL-2B-Instruct,crass,51,0
598,Qwen2-VL-2B-Instruct,crass,52,1
599,Qwen2-VL-2B-Instruct,crass,53,0
600,Qwen2-VL-2B-Instruct,crass,54,2
601,Qwen2-VL-2B-Instruct,crass,55,3
602,Qwen2-VL-2B-Instruct,crass,56,0
603,Qwen2-VL-2B-Instruct,crass,57,3
604,Qwen2-VL-2B-Instruct,crass,58,0
605,Qwen2-VL-2B-Instruct,crass,59,0
606,Qwen2-VL-2B-Instruct,crass,60,1
607,Qwen2-VL-2B-Instruct,crass,61,0
608,Qwen2-VL-2B-Instruct,crass,62,1
609,Qwen2-VL-2B-Instruct,crass,63,0
610,Qwen2-VL-2B-Instruct,crass,64,3
611,Qwen2-VL-2B-Instruct,crass,65,0
612,Qwen2-VL-2B-Instruct,crass,66,0
613,Qwen2-VL-2B-Instruct,crass,67,0
614,Qwen2-VL-2B-Instruct,crass,68,2
615,Qwen2-VL-2B-Instruct,crass,69,1
616,Qwen2-VL-2B-Instruct,crass,70,0
617,Qwen2-VL-2B-Instruct,crass,71,2
618,Qwen2-VL-2B-Instruct,crass,72,0
619,Qwen2-VL-2B-Instruct,crass,73,2
620,Qwen2-VL-2B-Instruct,crass,74,1
621,Qwen2-VL-2B-Instruct,crass,75,1
622,Qwen2-VL-2B-Instruct,crass,76,1
623,Qwen2-VL-2B-Instruct,crass,77,2
624,Qwen2-VL-2B-Instruct,crass,78,3
625,Qwen2-VL-2B-Instruct,crass,79,1
626,Qwen2-VL-2B-Instruct,crass,80,3
627,Qwen2-VL-2B-Instruct,crass,81,0
628,Qwen2-VL-2B-Instruct,crass,82,0
629,Qwen2-VL-2B-Instruct,crass,83,2
630,Qwen2-VL-2B-Instruct,crass,84,1
631,Qwen2-VL-2B-Instruct,crass,85,3
632,Qwen2-VL-2B-Instruct,crass,86,2
633,Qwen2-VL-2B-Instruct,crass,87,1
634,Qwen2-VL-2B-Instruct,crass,88,1
635,Qwen2-VL-2B-Instruct,crass,89,0
636,Qwen2-VL-2B-Instruct,crass,90,1
637,Qwen2-VL-2B-Instruct,crass,91,2
638,Qwen2-VL-2B-Instruct,crass,92,1
639,Qwen2-VL-2B-Instruct,crass,93,0
640,Qwen2-VL-2B-Instruct,crass,94,2
641,Qwen2-VL-2B-Instruct,crass,95,0
642,Qwen2-VL-2B-Instruct,crass,96,1
643,Qwen2-VL-2B-Instruct,crass,97,1
644,Qwen2-VL-2B-Instruct,crass,98,3
645,Qwen2-VL-2B-Instruct,crass,99,0
646,Qwen2-VL-2B-Instruct,crass,100,0
647,Qwen2-VL-2B-Instruct,crass,101,0
648,Qwen2-VL-2B-Instruct,crass,102,0
649,Qwen2-VL-2B-Instruct,crass,103,1
650,Qwen2-VL-2B-Instruct,crass,104,1
651,Qwen2-VL-2B-Instruct,crass,105,2
652,Qwen2-VL-2B-Instruct,crass,106,0
653,Qwen2-VL-2B-Instruct,crass,107,1
654,Qwen2-VL-2B-Instruct,crass,108,2
655,Qwen2-VL-2B-Instruct,crass,109,1
656,Qwen2-VL-2B-Instruct,crass,110,0
657,Qwen2-VL-2B-Instruct,crass,111,2
658,Qwen2-VL-2B-Instruct,crass,112,2
659,Qwen2-VL-2B-Instruct,crass,114,0
660,Qwen2-VL-2B-Instruct,crass,115,1
661,Qwen2-VL-2B-Instruct,crass,116,2
662,Qwen2-VL-2B-Instruct,crass,117,2
663,Qwen2-VL-2B-Instruct,crass,118,0
664,Qwen2-VL-2B-Instruct,crass,119,0
665,Qwen2-VL-2B-Instruct,crass,120,0
666,Qwen2-VL-2B-Instruct,crass,121,0
667,Qwen2-VL-2B-Instruct,crass,122,2
668,Qwen2-VL-2B-Instruct,crass,123,1
669,Qwen2-VL-2B-Instruct,crass,124,2
670,Qwen2-VL-2B-Instruct,crass,125,1
671,Qwen2-VL-2B-Instruct,crass,126,2
672,Qwen2-VL-2B-Instruct,crass,127,1
673,Qwen2-VL-2B-Instruct,crass,128,2
674,Qwen2-VL-2B-Instruct,crass,129,2
675,Qwen2-VL-2B-Instruct,crass,130,0
676,Qwen2-VL-2B-Instruct,crass,131,0
677,Qwen2-VL-2B-Instruct,crass,132,0
678,Qwen2-VL-2B-Instruct,crass,133,0
679,Qwen2-VL-2B-Instruct,crass,134,1
680,Qwen2-VL-2B-Instruct,crass,135,1
681,Qwen2-VL-2B-Instruct,crass,136,0
682,Qwen2-VL-2B-Instruct,crass,137,1
683,Qwen2-VL-2B-Instruct,crass,138,1
684,Qwen2-VL-2B-Instruct,crass,139,0
685,Qwen2-VL-2B-Instruct,crass,140,1
686,Qwen2-VL-2B-Instruct,crass,141,0
687,Qwen2-VL-2B-Instruct,crass,142,0
688,Qwen2-VL-2B-Instruct,crass,143,0
689,Qwen2-VL-2B-Instruct,crass,144,2
690,Qwen2-VL-2B-Instruct,crass,145,0
691,Qwen2-VL-2B-Instruct,crass,146,0
692,Qwen2-VL-2B-Instruct,crass,147,2
693,Qwen2-VL-2B-Instruct,crass,148,2
694,Qwen2-VL-2B-Instruct,crass,149,2
695,Qwen2-VL-2B-Instruct,crass,150,1
696,Qwen2-VL-2B-Instruct,crass,151,3
697,Qwen2-VL-2B-Instruct,crass,152,0
698,Qwen2-VL-2B-Instruct,crass,153,0
699,Qwen2-VL-2B-Instruct,crass,154,0
700,Qwen2-VL-2B-Instruct,crass,155,1
701,Qwen2-VL-2B-Instruct,crass,156,0
702,Qwen2-VL-2B-Instruct,crass,157,3
703,Qwen2-VL-2B-Instruct,crass,158,0
704,Qwen2-VL-2B-Instruct,crass,159,3
705,Qwen2-VL-2B-Instruct,crass,160,1
706,Qwen2-VL-2B-Instruct,crass,161,0
707,Qwen2-VL-2B-Instruct,crass,162,1
708,Qwen2-VL-2B-Instruct,crass,163,1
709,Qwen2-VL-2B-Instruct,crass,164,3
710,Qwen2-VL-2B-Instruct,crass,165,0
711,Qwen2-VL-2B-Instruct,crass,166,1
712,Qwen2-VL-2B-Instruct,crass,167,0
713,Qwen2-VL-2B-Instruct,crass,168,0
714,Qwen2-VL-2B-Instruct,crass,169,0
715,Qwen2-VL-2B-Instruct,crass,170,0
716,Qwen2-VL-2B-Instruct,crass,171,2
717,Qwen2-VL-2B-Instruct,crass,172,0
718,Qwen2-VL-2B-Instruct,crass,173,0
719,Qwen2-VL-2B-Instruct,crass,174,2
720,Qwen2-VL-2B-Instruct,crass,175,1
721,Qwen2-VL-2B-Instruct,crass,176,1
722,Qwen2-VL-2B-Instruct,crass,177,1
723,Qwen2-VL-2B-Instruct,crass,178,0
724,Qwen2-VL-2B-Instruct,crass,179,1
725,Qwen2-VL-2B-Instruct,crass,180,0
726,Qwen2-VL-2B-Instruct,crass,181,0
727,Qwen2-VL-2B-Instruct,crass,182,3
728,Qwen2-VL-2B-Instruct,crass,183,0
729,Qwen2-VL-2B-Instruct,crass,184,3
730,Qwen2-VL-2B-Instruct,crass,185,3
731,Qwen2-VL-2B-Instruct,crass,186,0
732,Qwen2-VL-2B-Instruct,crass,187,2
733,Qwen2-VL-2B-Instruct,crass,188,1
734,Qwen2-VL-2B-Instruct,crass,189,2
735,Qwen2-VL-2B-Instruct,crass,190,3
736,Qwen2-VL-2B-Instruct,crass,191,3
737,Qwen2-VL-2B-Instruct,crass,192,3
738,Qwen2-VL-2B-Instruct,crass,193,1
739,Qwen2-VL-2B-Instruct,crass,194,2
740,Qwen2-VL-2B-Instruct,crass,195,1
741,Qwen2-VL-2B-Instruct,crass,196,2
742,Qwen2-VL-2B-Instruct,crass,197,0
743,Qwen2-VL-2B-Instruct,crass,198,1
744,Qwen2-VL-2B-Instruct,crass,199,2
745,Qwen2-VL-2B-Instruct,crass,200,1
746,Qwen2-VL-2B-Instruct,crass,201,1
747,Qwen2-VL-2B-Instruct,crass,202,2
748,Qwen2-VL-2B-Instruct,crass,203,1
749,Qwen2-VL-2B-Instruct,crass,204,1
750,Qwen2-VL-2B-Instruct,crass,205,3
751,Qwen2-VL-2B-Instruct,crass,206,1
752,Qwen2-VL-2B-Instruct,crass,207,2
753,Qwen2-VL-2B-Instruct,crass,208,3
754,Qwen2-VL-2B-Instruct,crass,209,2
755,Qwen2-VL-2B-Instruct,crass,210,2
756,Qwen2-VL-2B-Instruct,crass,211,0
757,Qwen2-VL-2B-Instruct,crass,212,3
758,Qwen2-VL-2B-Instruct,crass,213,1
759,Qwen2-VL-2B-Instruct,crass,214,1
760,Qwen2-VL-2B-Instruct,crass,215,2
761,Qwen2-VL-2B-Instruct,crass,216,2
762,Qwen2-VL-2B-Instruct,crass,217,1
763,Qwen2-VL-2B-Instruct,crass,218,0
764,Qwen2-VL-2B-Instruct,crass,219,0
765,Qwen2-VL-2B-Instruct,crass,220,3
766,Qwen2-VL-2B-Instruct,crass,221,1
767,Qwen2-VL-2B-Instruct,crass,222,2
768,Qwen2-VL-2B-Instruct,crass,223,2
769,Qwen2-VL-2B-Instruct,crass,224,2
770,Qwen2-VL-2B-Instruct,crass,225,1
771,Qwen2-VL-2B-Instruct,crass,226,0
772,Qwen2-VL-2B-Instruct,crass,227,1
773,Qwen2-VL-2B-Instruct,crass,228,2
774,Qwen2-VL-2B-Instruct,crass,229,3
775,Qwen2-VL-2B-Instruct,crass,230,2
776,Qwen2-VL-2B-Instruct,crass,231,2
777,Qwen2-VL-2B-Instruct,crass,232,2
778,Qwen2-VL-2B-Instruct,crass,233,1
779,Qwen2-VL-2B-Instruct,crass,234,2
780,Qwen2-VL-2B-Instruct,crass,235,1
781,Qwen2-VL-2B-Instruct,crass,236,2
782,Qwen2-VL-2B-Instruct,crass,237,3
783,Qwen2-VL-2B-Instruct,crass,238,3
784,Qwen2-VL-2B-Instruct,crass,239,0
785,Qwen2-VL-2B-Instruct,crass,240,1
786,Qwen2-VL-2B-Instruct,crass,241,0
787,Qwen2-VL-2B-Instruct,crass,242,2
788,Qwen2-VL-2B-Instruct,crass,243,2
789,Qwen2-VL-2B-Instruct,crass,244,1
790,Qwen2-VL-2B-Instruct,crass,245,2
791,Qwen2-VL-2B-Instruct,crass,246,1
792,Qwen2-VL-2B-Instruct,crass,247,2
793,Qwen2-VL-2B-Instruct,crass,248,1
794,Qwen2-VL-2B-Instruct,crass,249,1
795,Qwen2-VL-2B-Instruct,crass,250,2
796,Qwen2-VL-2B-Instruct,crass,251,0
797,Qwen2-VL-2B-Instruct,crass,252,3
798,Qwen2-VL-2B-Instruct,crass,253,0
799,Qwen2-VL-2B-Instruct,crass,254,2
800,Qwen2-VL-2B-Instruct,crass,255,3
801,Qwen2-VL-2B-Instruct,crass,256,0
802,Qwen2-VL-2B-Instruct,crass,257,2
803,Qwen2-VL-2B-Instruct,crass,258,2
804,Qwen2-VL-2B-Instruct,crass,259,1
805,Qwen2-VL-2B-Instruct,crass,260,1
806,Qwen2-VL-2B-Instruct,crass,261,0
807,Qwen2-VL-2B-Instruct,crass,262,3
808,Qwen2-VL-2B-Instruct,crass,263,3
809,Qwen2-VL-2B-Instruct,crass,264,1
810,Qwen2-VL-2B-Instruct,crass,265,0
811,Qwen2-VL-2B-Instruct,crass,266,2
812,Qwen2-VL-2B-Instruct,crass,267,3
813,Qwen2-VL-2B-Instruct,crass,268,2
814,Qwen2-VL-2B-Instruct,crass,269,1
815,Qwen2-VL-2B-Instruct,crass,270,0
816,Qwen2-VL-2B-Instruct,crass,271,2
817,Qwen2-VL-2B-Instruct,crass,272,0
818,Qwen2-VL-2B-Instruct,crass,273,1
819,Qwen2.5-7B-Instruct,crass,0,0
820,Qwen2.5-7B-Instruct,crass,1,0
821,Qwen2.5-7B-Instruct,crass,2,0
822,Qwen2.5-7B-Instruct,crass,3,0
823,Qwen2.5-7B-Instruct,crass,4,1
824,Qwen2.5-7B-Instruct,crass,5,0
825,Qwen2.5-7B-Instruct,crass,6,0
826,Qwen2.5-7B-Instruct,crass,7,0
827,Qwen2.5-7B-Instruct,crass,8,0
828,Qwen2.5-7B-Instruct,crass,9,0
829,Qwen2.5-7B-Instruct,crass,10,0
830,Qwen2.5-7B-Instruct,crass,11,0
831,Qwen2.5-7B-Instruct,crass,12,0
832,Qwen2.5-7B-Instruct,crass,13,0
833,Qwen2.5-7B-Instruct,crass,14,0
834,Qwen2.5-7B-Instruct,crass,15,0
835,Qwen2.5-7B-Instruct,crass,16,0
836,Qwen2.5-7B-Instruct,crass,17,0
837,Qwen2.5-7B-Instruct,crass,18,1
838,Qwen2.5-7B-Instruct,crass,19,0
839,Qwen2.5-7B-Instruct,crass,20,0
840,Qwen2.5-7B-Instruct,crass,21,0
841,Qwen2.5-7B-Instruct,crass,22,0
842,Qwen2.5-7B-Instruct,crass,23,0
843,Qwen2.5-7B-Instruct,crass,24,0
844,Qwen2.5-7B-Instruct,crass,25,1
845,Qwen2.5-7B-Instruct,crass,26,0
846,Qwen2.5-7B-Instruct,crass,27,0
847,Qwen2.5-7B-Instruct,crass,28,0
848,Qwen2.5-7B-Instruct,crass,29,0
849,Qwen2.5-7B-Instruct,crass,30,2
850,Qwen2.5-7B-Instruct,crass,31,3
851,Qwen2.5-7B-Instruct,crass,32,0
852,Qwen2.5-7B-Instruct,crass,33,0
853,Qwen2.5-7B-Instruct,crass,34,0
854,Qwen2.5-7B-Instruct,crass,35,0
855,Qwen2.5-7B-Instruct,crass,36,0
856,Qwen2.5-7B-Instruct,crass,37,2
857,Qwen2.5-7B-Instruct,crass,38,0
858,Qwen2.5-7B-Instruct,crass,39,0
859,Qwen2.5-7B-Instruct,crass,40,0
860,Qwen2.5-7B-Instruct,crass,41,0
861,Qwen2.5-7B-Instruct,crass,42,0
862,Qwen2.5-7B-Instruct,crass,43,0
863,Qwen2.5-7B-Instruct,crass,44,0
864,Qwen2.5-7B-Instruct,crass,45,0
865,Qwen2.5-7B-Instruct,crass,46,0
866,Qwen2.5-7B-Instruct,crass,47,0
867,Qwen2.5-7B-Instruct,crass,48,0
868,Qwen2.5-7B-Instruct,crass,49,1
869,Qwen2.5-7B-Instruct,crass,50,0
870,Qwen2.5-7B-Instruct,crass,51,0
871,Qwen2.5-7B-Instruct,crass,52,0
872,Qwen2.5-7B-Instruct,crass,53,0
873,Qwen2.5-7B-Instruct,crass,54,1
874,Qwen2.5-7B-Instruct,crass,55,0
875,Qwen2.5-7B-Instruct,crass,56,0
876,Qwen2.5-7B-Instruct,crass,57,0
877,Qwen2.5-7B-Instruct,crass,58,0
878,Qwen2.5-7B-Instruct,crass,59,0
879,Qwen2.5-7B-Instruct,crass,60,0
880,Qwen2.5-7B-Instruct,crass,61,0
881,Qwen2.5-7B-Instruct,crass,62,0
882,Qwen2.5-7B-Instruct,crass,63,0
883,Qwen2.5-7B-Instruct,crass,64,2
884,Qwen2.5-7B-Instruct,crass,65,0
885,Qwen2.5-7B-Instruct,crass,66,0
886,Qwen2.5-7B-Instruct,crass,67,0
887,Qwen2.5-7B-Instruct,crass,68,0
888,Qwen2.5-7B-Instruct,crass,69,0
889,Qwen2.5-7B-Instruct,crass,70,0
890,Qwen2.5-7B-Instruct,crass,71,0
891,Qwen2.5-7B-Instruct,crass,72,0
892,Qwen2.5-7B-Instruct,crass,73,0
893,Qwen2.5-7B-Instruct,crass,74,0
894,Qwen2.5-7B-Instruct,crass,75,0
895,Qwen2.5-7B-Instruct,crass,76,0
896,Qwen2.5-7B-Instruct,crass,77,0
897,Qwen2.5-7B-Instruct,crass,78,0
898,Qwen2.5-7B-Instruct,crass,79,0
899,Qwen2.5-7B-Instruct,crass,80,1
900,Qwen2.5-7B-Instruct,crass,81,0
901,Qwen2.5-7B-Instruct,crass,82,0
902,Qwen2.5-7B-Instruct,crass,83,0
903,Qwen2.5-7B-Instruct,crass,84,0
904,Qwen2.5-7B-Instruct,crass,85,0
905,Qwen2.5-7B-Instruct,crass,86,0
906,Qwen2.5-7B-Instruct,crass,87,0
907,Qwen2.5-7B-Instruct,crass,88,0
908,Qwen2.5-7B-Instruct,crass,89,0
909,Qwen2.5-7B-Instruct,crass,90,1
910,Qwen2.5-7B-Instruct,crass,91,2
911,Qwen2.5-7B-Instruct,crass,92,2
912,Qwen2.5-7B-Instruct,crass,93,0
913,Qwen2.5-7B-Instruct,crass,94,0
914,Qwen2.5-7B-Instruct,crass,95,0
915,Qwen2.5-7B-Instruct,crass,96,1
916,Qwen2.5-7B-Instruct,crass,97,0
917,Qwen2.5-7B-Instruct,crass,98,0
918,Qwen2.5-7B-Instruct,crass,99,1
919,Qwen2.5-7B-Instruct,crass,100,1
920,Qwen2.5-7B-Instruct,crass,101,1
921,Qwen2.5-7B-Instruct,crass,102,0
922,Qwen2.5-7B-Instruct,crass,103,1
923,Qwen2.5-7B-Instruct,crass,104,0
924,Qwen2.5-7B-Instruct,crass,105,0
925,Qwen2.5-7B-Instruct,crass,106,1
926,Qwen2.5-7B-Instruct,crass,107,0
927,Qwen2.5-7B-Instruct,crass,108,2
928,Qwen2.5-7B-Instruct,crass,109,0
929,Qwen2.5-7B-Instruct,crass,110,0
930,Qwen2.5-7B-Instruct,crass,111,0
931,Qwen2.5-7B-Instruct,crass,112,0
932,Qwen2.5-7B-Instruct,crass,114,0
933,Qwen2.5-7B-Instruct,crass,115,2
934,Qwen2.5-7B-Instruct,crass,116,0
935,Qwen2.5-7B-Instruct,crass,117,2
936,Qwen2.5-7B-Instruct,crass,118,0
937,Qwen2.5-7B-Instruct,crass,119,0
938,Qwen2.5-7B-Instruct,crass,120,0
939,Qwen2.5-7B-Instruct,crass,121,0
940,Qwen2.5-7B-Instruct,crass,122,0
941,Qwen2.5-7B-Instruct,crass,123,0
942,Qwen2.5-7B-Instruct,crass,124,0
943,Qwen2.5-7B-Instruct,crass,125,0
944,Qwen2.5-7B-Instruct,crass,126,0
945,Qwen2.5-7B-Instruct,crass,127,0
946,Qwen2.5-7B-Instruct,crass,128,0
947,Qwen2.5-7B-Instruct,crass,129,0
948,Qwen2.5-7B-Instruct,crass,130,0
949,Qwen2.5-7B-Instruct,crass,131,0
950,Qwen2.5-7B-Instruct,crass,132,0
951,Qwen2.5-7B-Instruct,crass,133,0
952,Qwen2.5-7B-Instruct,crass,134,0
953,Qwen2.5-7B-Instruct,crass,135,0
954,Qwen2.5-7B-Instruct,crass,136,0
955,Qwen2.5-7B-Instruct,crass,137,0
956,Qwen2.5-7B-Instruct,crass,138,0
957,Qwen2.5-7B-Instruct,crass,139,0
958,Qwen2.5-7B-Instruct,crass,140,0
959,Qwen2.5-7B-Instruct,crass,141,0
960,Qwen2.5-7B-Instruct,crass,142,0
961,Qwen2.5-7B-Instruct,crass,143,0
962,Qwen2.5-7B-Instruct,crass,144,0
963,Qwen2.5-7B-Instruct,crass,145,0
964,Qwen2.5-7B-Instruct,crass,146,0
965,Qwen2.5-7B-Instruct,crass,147,0
966,Qwen2.5-7B-Instruct,crass,148,0
967,Qwen2.5-7B-Instruct,crass,149,2
968,Qwen2.5-7B-Instruct,crass,150,0
969,Qwen2.5-7B-Instruct,crass,151,0
970,Qwen2.5-7B-Instruct,crass,152,0
971,Qwen2.5-7B-Instruct,crass,153,0
972,Qwen2.5-7B-Instruct,crass,154,0
973,Qwen2.5-7B-Instruct,crass,155,0
974,Qwen2.5-7B-Instruct,crass,156,0
975,Qwen2.5-7B-Instruct,crass,157,0
976,Qwen2.5-7B-Instruct,crass,158,0
977,Qwen2.5-7B-Instruct,crass,159,0
978,Qwen2.5-7B-Instruct,crass,160,0
979,Qwen2.5-7B-Instruct,crass,161,0
980,Qwen2.5-7B-Instruct,crass,162,0
981,Qwen2.5-7B-Instruct,crass,163,0
982,Qwen2.5-7B-Instruct,crass,164,0
983,Qwen2.5-7B-Instruct,crass,165,0
984,Qwen2.5-7B-Instruct,crass,166,0
985,Qwen2.5-7B-Instruct,crass,167,0
986,Qwen2.5-7B-Instruct,crass,168,0
987,Qwen2.5-7B-Instruct,crass,169,0
988,Qwen2.5-7B-Instruct,crass,170,1
989,Qwen2.5-7B-Instruct,crass,171,0
990,Qwen2.5-7B-Instruct,crass,172,0
991,Qwen2.5-7B-Instruct,crass,173,0
992,Qwen2.5-7B-Instruct,crass,174,0
993,Qwen2.5-7B-Instruct,crass,175,0
994,Qwen2.5-7B-Instruct,crass,176,0
995,Qwen2.5-7B-Instruct,crass,177,1
996,Qwen2.5-7B-Instruct,crass,178,0
997,Qwen2.5-7B-Instruct,crass,179,0
998,Qwen2.5-7B-Instruct,crass,180,0
999,Qwen2.5-7B-Instruct,crass,181,0
1000,Qwen2.5-7B-Instruct,crass,182,0
1001,Qwen2.5-7B-Instruct,crass,183,0
1002,Qwen2.5-7B-Instruct,crass,184,0
1003,Qwen2.5-7B-Instruct,crass,185,1
1004,Qwen2.5-7B-Instruct,crass,186,0
1005,Qwen2.5-7B-Instruct,crass,187,0
1006,Qwen2.5-7B-Instruct,crass,188,1
1007,Qwen2.5-7B-Instruct,crass,189,0
1008,Qwen2.5-7B-Instruct,crass,190,0
1009,Qwen2.5-7B-Instruct,crass,191,0
1010,Qwen2.5-7B-Instruct,crass,192,1
1011,Qwen2.5-7B-Instruct,crass,193,0
1012,Qwen2.5-7B-Instruct,crass,194,0
1013,Qwen2.5-7B-Instruct,crass,195,0
1014,Qwen2.5-7B-Instruct,crass,196,0
1015,Qwen2.5-7B-Instruct,crass,197,0
1016,Qwen2.5-7B-Instruct,crass,198,0
1017,Qwen2.5-7B-Instruct,crass,199,0
1018,Qwen2.5-7B-Instruct,crass,200,0
1019,Qwen2.5-7B-Instruct,crass,201,0
1020,Qwen2.5-7B-Instruct,crass,202,0
1021,Qwen2.5-7B-Instruct,crass,203,0
1022,Qwen2.5-7B-Instruct,crass,204,0
1023,Qwen2.5-7B-Instruct,crass,205,0
1024,Qwen2.5-7B-Instruct,crass,206,0
1025,Qwen2.5-7B-Instruct,crass,207,0
1026,Qwen2.5-7B-Instruct,crass,208,0
1027,Qwen2.5-7B-Instruct,crass,209,0
1028,Qwen2.5-7B-Instruct,crass,210,0
1029,Qwen2.5-7B-Instruct,crass,211,0
1030,Qwen2.5-7B-Instruct,crass,212,0
1031,Qwen2.5-7B-Instruct,crass,213,0
1032,Qwen2.5-7B-Instruct,crass,214,0
1033,Qwen2.5-7B-Instruct,crass,215,0
1034,Qwen2.5-7B-Instruct,crass,216,0
1035,Qwen2.5-7B-Instruct,crass,217,0
1036,Qwen2.5-7B-Instruct,crass,218,0
1037,Qwen2.5-7B-Instruct,crass,219,0
1038,Qwen2.5-7B-Instruct,crass,220,0
1039,Qwen2.5-7B-Instruct,crass,221,0
1040,Qwen2.5-7B-Instruct,crass,222,0
1041,Qwen2.5-7B-Instruct,crass,223,0
1042,Qwen2.5-7B-Instruct,crass,224,0
1043,Qwen2.5-7B-Instruct,crass,225,0
1044,Qwen2.5-7B-Instruct,crass,226,0
1045,Qwen2.5-7B-Instruct,crass,227,0
1046,Qwen2.5-7B-Instruct,crass,228,0
1047,Qwen2.5-7B-Instruct,crass,229,0
1048,Qwen2.5-7B-Instruct,crass,230,0
1049,Qwen2.5-7B-Instruct,crass,231,2
1050,Qwen2.5-7B-Instruct,crass,232,0
1051,Qwen2.5-7B-Instruct,crass,233,0
1052,Qwen2.5-7B-Instruct,crass,234,0
1053,Qwen2.5-7B-Instruct,crass,235,0
1054,Qwen2.5-7B-Instruct,crass,236,0
1055,Qwen2.5-7B-Instruct,crass,237,1
1056,Qwen2.5-7B-Instruct,crass,238,0
1057,Qwen2.5-7B-Instruct,crass,239,0
1058,Qwen2.5-7B-Instruct,crass,240,0
1059,Qwen2.5-7B-Instruct,crass,241,0
1060,Qwen2.5-7B-Instruct,crass,242,0
1061,Qwen2.5-7B-Instruct,crass,243,0
1062,Qwen2.5-7B-Instruct,crass,244,0
1063,Qwen2.5-7B-Instruct,crass,245,0
1064,Qwen2.5-7B-Instruct,crass,246,0
1065,Qwen2.5-7B-Instruct,crass,247,0
1066,Qwen2.5-7B-Instruct,crass,248,0
1067,Qwen2.5-7B-Instruct,crass,249,0
1068,Qwen2.5-7B-Instruct,crass,250,1
1069,Qwen2.5-7B-Instruct,crass,251,0
1070,Qwen2.5-7B-Instruct,crass,252,0
1071,Qwen2.5-7B-Instruct,crass,253,0
1072,Qwen2.5-7B-Instruct,crass,254,0
1073,Qwen2.5-7B-Instruct,crass,255,0
1074,Qwen2.5-7B-Instruct,crass,256,0
1075,Qwen2.5-7B-Instruct,crass,257,0
1076,Qwen2.5-7B-Instruct,crass,258,0
1077,Qwen2.5-7B-Instruct,crass,259,1
1078,Qwen2.5-7B-Instruct,crass,260,0
1079,Qwen2.5-7B-Instruct,crass,261,0
1080,Qwen2.5-7B-Instruct,crass,262,1
1081,Qwen2.5-7B-Instruct,crass,263,0
1082,Qwen2.5-7B-Instruct,crass,264,0
1083,Qwen2.5-7B-Instruct,crass,265,0
1084,Qwen2.5-7B-Instruct,crass,266,0
1085,Qwen2.5-7B-Instruct,crass,267,0
1086,Qwen2.5-7B-Instruct,crass,268,0
1087,Qwen2.5-7B-Instruct,crass,269,0
1088,Qwen2.5-7B-Instruct,crass,270,0
1089,Qwen2.5-7B-Instruct,crass,271,0
1090,Qwen2.5-7B-Instruct,crass,272,0
1091,Qwen2.5-7B-Instruct,crass,273,0
1092,zephyr-7b-beta,crass,0,0
1093,zephyr-7b-beta,crass,1,0
1094,zephyr-7b-beta,crass,2,1
1095,zephyr-7b-beta,crass,3,0
1096,zephyr-7b-beta,crass,4,1
1097,zephyr-7b-beta,crass,5,0
1098,zephyr-7b-beta,crass,6,0
1099,zephyr-7b-beta,crass,7,0
1100,zephyr-7b-beta,crass,8,0
1101,zephyr-7b-beta,crass,9,0
1102,zephyr-7b-beta,crass,10,1
1103,zephyr-7b-beta,crass,11,3
1104,zephyr-7b-beta,crass,12,0
1105,zephyr-7b-beta,crass,13,1
1106,zephyr-7b-beta,crass,14,0
1107,zephyr-7b-beta,crass,15,0
1108,zephyr-7b-beta,crass,16,1
1109,zephyr-7b-beta,crass,17,2
1110,zephyr-7b-beta,crass,18,1
1111,zephyr-7b-beta,crass,19,0
1112,zephyr-7b-beta,crass,20,0
1113,zephyr-7b-beta,crass,21,0
1114,zephyr-7b-beta,crass,22,0
1115,zephyr-7b-beta,crass,23,0
1116,zephyr-7b-beta,crass,24,3
